1.000000000000000000e+00,2.050000000000000086e-02
9.499999999999999556e-01,2.929999999999999966e-02
9.000000000000000222e-01,3.839999999999999664e-02
8.000000000000000444e-01,5.619999999999999996e-02
6.999999999999999556e-01,7.409999999999999920e-02
5.999999999999999778e-01,9.149999999999999800e-02
5.000000000000000000e-01,1.052000000000000018e-01
4.000000000000000222e-01,1.140000000000000041e-01
2.999999999999999889e-01,1.170000000000000068e-01
2.000000000000000111e-01,1.136000000000000065e-01
1.499999999999999944e-01,1.068000000000000060e-01
1.000000000000000056e-01,9.600000000000000200e-02
7.499999999999999722e-02,8.849999999999999534e-02
5.000000000000000278e-02,7.900000000000000078e-02
2.500000000000000139e-02,6.500000000000000222e-02
1.250000000000000069e-02,5.449999999999999983e-02
0.000000000000000000e+00,3.500000000000000333e-02
1.250000000000000069e-02,1.930000000000000118e-02
2.500000000000000139e-02,1.469999999999999953e-02
5.000000000000000278e-02,9.299999999999999239e-03
7.499999999999999722e-02,6.300000000000000044e-03
1.000000000000000056e-01,4.199999999999999740e-03
1.499999999999999944e-01,1.500000000000000031e-03
2.000000000000000111e-01,2.999999999999999737e-04
2.999999999999999889e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00
6.999999999999999556e-01,5.999999999999999474e-04
8.000000000000000444e-01,3.799999999999999992e-03
9.000000000000000222e-01,1.020000000000000073e-02
9.499999999999999556e-01,1.400000000000000029e-02
1.000000000000000000e+00,1.849999999999999908e-02
